iso_code,country,year,GDLCODE,level,region,continent,sgdi,shdi,shdif,shdim,healthindex,healthindexf,healthindexm,incindex,incindexf,incindexm,edindex,edindexf,edindexm,esch,eschf,eschm,msch,mschf,mschm,lifexp,lifexpf,lifexpm,gnic,gnicf,gnicm,lgnic,lgnicf,lgnicm,pop
IND,India,1996,INDr120,Subnat,Sikkim,Asia/Pacific, ,0.541, , ,0.677, , ,0.551, , ,0.425, , ,11.104, , ,3.504, , ,64.027, , ,3829.054, , ,8.25, , , 
IND,India,1996,INDr121,Subnat,Tamil Nadu,Asia/Pacific, ,0.507, , ,0.689, , ,0.481, , ,0.394, , ,9.459, , ,3.944, , ,64.793, , ,2416.332, , ,7.79, , , 
IND,India,1996,INDr122,Subnat,West Bengal,Asia/Pacific, ,0.476, , ,0.672, , ,0.455, , ,0.352, , ,8.122, , ,3.782, , ,63.662, , ,2036.862, , ,7.619, , , 
IND,India,1996,INDr123,Subnat,Uttar Pradesh,Asia/Pacific, ,0.431, , ,0.576, , ,0.436, , ,0.318, , ,7.753, , ,3.076, , ,57.472, , ,1794.979, , ,7.493, , , 
IND,India,1996,INDr124,Subnat,New Delhi,Asia/Pacific, ,0.625, , ,0.711, , ,0.678, , ,0.505, , ,10.206, , ,6.651, , ,66.221, , ,8923.496, , ,9.096, , , 
IND,India,1996,INDr125,Subnat,Arunachal Pradesh,Asia/Pacific, ,0.474, , ,0.672, , ,0.461, , ,0.344, , ,9.048, , ,2.789, , ,63.663, , ,2119.307, , ,7.659, , , 
IND,India,1996,INDr126,Subnat,Tripura,Asia/Pacific, ,0.493, , ,0.669, , ,0.442, , ,0.405, , ,9.676, , ,4.095, , ,63.504, , ,1870.41, , ,7.534, , , 
IND,India,1996,INDr127,Subnat,Uttaranchal,Asia/Pacific, ,0.625, , ,0.767, , ,0.548, , ,0.579, , ,15.312, , ,4.613, , ,69.884, , ,3771.322, , ,8.235, , , 
IND,India,1996,INDr128,Subnat,Jharkhand,Asia/Pacific, ,0.558, , ,0.749, , ,0.46, , ,0.504, , ,13.513, , ,3.856, , ,68.677, , ,2108.03, , ,7.654, , , 
IND,India,1996,INDr129,Subnat,Chhattisgarh,Asia/Pacific, ,0.558, , ,0.721, , ,0.48, , ,0.5, , ,13.433, , ,3.814, , ,66.891, , ,2405.894, , ,7.786, , , 
IND,India,1996,INDr130,Subnat,Telangana,Asia/Pacific, ,0.62, , ,0.782, , ,0.596, , ,0.512, , ,12.821, , ,4.671, , ,70.846, , ,5153.759, , ,8.547, , , 
IND,India,1996,INDr131,Subnat,Chandigarth,Asia/Pacific, ,0.631, , ,0.816, , ,0.593, , ,0.52, , ,13.003, , ,4.755, , ,73.04, , ,5085.088, , ,8.534, , , 
IND,India,1996,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific, ,0.673, , ,0.801, , ,0.587, , ,0.648, , ,15.161, , ,6.806, , ,72.054, , ,4861.572, , ,8.489, , , 
IND,India,1996,INDr133,Subnat,Puducherry,Asia/Pacific, ,0.719, , ,0.83, , ,0.649, , ,0.691, , ,15.785, , ,7.57, , ,73.955, , ,7334.759, , ,8.9, , , 
IND,India,1996,INDr134,Subnat,Daman and Diu,Asia/Pacific, ,0.652, , ,0.808, , ,0.635, , ,0.541, , ,11.835, , ,6.369, , ,72.516, , ,6679.411, , ,8.807, , , 
IND,India,1996,INDr135,Subnat,Lakshadweep,Asia/Pacific, ,0.694, , ,0.821, , ,0.668, , ,0.609, , ,13.751, , ,6.806, , ,73.342, , ,8340.292, , ,9.029, , , 
IND,India,1996,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific, ,0.685, , ,0.857, , ,0.644, , ,0.581, , ,13.293, , ,6.352, , ,75.724, , ,7116.599, , ,8.87, , , 
IND,India,1996,INDt,National,Total,Asia/Pacific, ,0.466, , ,0.631, , ,0.467, , ,0.343, , ,8.176, , ,3.468, , ,60.984, , ,2201.078, , ,7.697, , , 
IND,India,1997,INDr101,Subnat,Andhra Pradesh,Asia/Pacific, ,0.455, , ,0.661, , ,0.46, , ,0.309, , ,7.681, , ,2.873, , ,62.966, , ,2102.649, , ,7.651, , , 
IND,India,1997,INDr102,Subnat,Assam,Asia/Pacific, ,0.458, , ,0.655, , ,0.415, , ,0.354, , ,8.383, , ,3.639, , ,62.606, , ,1557.243, , ,7.351, , , 
IND,India,1997,INDr103,Subnat,Bihar,Asia/Pacific, ,0.413, , ,0.618, , ,0.405, , ,0.282, , ,6.628, , ,2.947, , ,60.189, , ,1458.285, , ,7.285, , , 
IND,India,1997,INDr104,Subnat,Goa,Asia/Pacific, ,0.588, , ,0.755, , ,0.57, , ,0.472, , ,10.502, , ,5.405, , ,69.09, , ,4346.024, , ,8.377, , , 
IND,India,1997,INDr105,Subnat,Gujarat,Asia/Pacific, ,0.502, , ,0.658, , ,0.528, , ,0.365, , ,8.194, , ,4.126, , ,62.749, , ,3295.991, , ,8.1, , , 
IND,India,1997,INDr106,Subnat,Haryana,Asia/Pacific, ,0.519, , ,0.672, , ,0.531, , ,0.391, , ,9.441, , ,3.867, , ,63.678, , ,3358.474, , ,8.119, , , 
IND,India,1997,INDr107,Subnat,Himachal Pradesh,Asia/Pacific, ,0.55, , ,0.731, , ,0.518, , ,0.439, , ,10.87, , ,4.107, , ,67.534, , ,3090.99, , ,8.036, , , 
IND,India,1997,INDr108,Subnat,Jammu and Kashmir,Asia/Pacific, ,0.51, , ,0.695, , ,0.511, , ,0.374, , ,9.196, , ,3.57, , ,65.163, , ,2940.668, , ,7.986, , , 
IND,India,1997,INDr109,Subnat,Karnataka,Asia/Pacific, ,0.489, , ,0.669, , ,0.487, , ,0.358, , ,8.264, , ,3.854, , ,63.464, , ,2517.124, , ,7.831, , , 
IND,India,1997,INDr110,Subnat,Kerala,Asia/Pacific, ,0.572, , ,0.797, , ,0.479, , ,0.489, , ,10.741, , ,5.715, , ,71.82, , ,2382.092, , ,7.776, , , 
IND,India,1997,INDr111,Subnat,Madhya Pradesh,Asia/Pacific, ,0.436, , ,0.578, , ,0.456, , ,0.315, , ,7.715, , ,3.01, , ,57.567, , ,2051.968, , ,7.627, , , 
IND,India,1997,INDr112,Subnat,Maharashtra,Asia/Pacific, ,0.533, , ,0.703, , ,0.526, , ,0.408, , ,9.464, , ,4.36, , ,65.687, , ,3258.999, , ,8.089, , , 
IND,India,1997,INDr113,Subnat,Manipur,Asia/Pacific, ,0.534, , ,0.725, , ,0.457, , ,0.46, , ,10.161, , ,5.329, , ,67.145, , ,2054.137, , ,7.628, , , 
IND,India,1997,INDr114,Subnat,Meghalaya,Asia/Pacific, ,0.463, , ,0.634, , ,0.427, , ,0.367, , ,9.173, , ,3.359, , ,61.232, , ,1684.946, , ,7.429, , , 
IND,India,1997,INDr115,Subnat,Mizoram,Asia/Pacific, ,0.548, , ,0.75, , ,0.489, , ,0.449, , ,10.091, , ,5.05, , ,68.773, , ,2548.265, , ,7.843, , , 
IND,India,1997,INDr116,Subnat,Nagaland,Asia/Pacific, ,0.521, , ,0.747, , ,0.464, , ,0.409, , ,9.808, , ,4.087, , ,68.535, , ,2155.825, , ,7.676, , , 
IND,India,1997,INDr117,Subnat,Orissa,Asia/Pacific, ,0.435, , ,0.611, , ,0.407, , ,0.33, , ,8.251, , ,3.036, , ,59.746, , ,1480.231, , ,7.3, , , 
IND,India,1997,INDr118,Subnat,Punjab,Asia/Pacific, ,0.55, , ,0.706, , ,0.573, , ,0.41, , ,9.739, , ,4.198, , ,65.915, , ,4441.831, , ,8.399, , , 
IND,India,1997,INDr119,Subnat,Rajasthan,Asia/Pacific, ,0.444, , ,0.614, , ,0.471, , ,0.302, , ,7.607, , ,2.712, , ,59.908, , ,2265.375, , ,7.725, , , 
IND,India,1997,INDr120,Subnat,Sikkim,Asia/Pacific, ,0.539, , ,0.678, , ,0.553, , ,0.416, , ,10.656, , ,3.601, , ,64.1, , ,3900.937, , ,8.269, , , 
IND,India,1997,INDr121,Subnat,Tamil Nadu,Asia/Pacific, ,0.513, , ,0.7, , ,0.486, , ,0.398, , ,9.4, , ,4.104, , ,65.493, , ,2490.308, , ,7.82, , , 
IND,India,1997,INDr122,Subnat,West Bengal,Asia/Pacific, ,0.481, , ,0.684, , ,0.457, , ,0.356, , ,8.144, , ,3.907, , ,64.429, , ,2065.117, , ,7.633, , , 
IND,India,1997,INDr123,Subnat,Uttar Pradesh,Asia/Pacific, ,0.437, , ,0.584, , ,0.438, , ,0.325, , ,7.846, , ,3.225, , ,57.957, , ,1812.819, , ,7.503, , , 
IND,India,1997,INDr124,Subnat,New Delhi,Asia/Pacific, ,0.633, , ,0.719, , ,0.686, , ,0.514, , ,10.177, , ,6.949, , ,66.756, , ,9390.099, , ,9.147, , , 
IND,India,1997,INDr125,Subnat,Arunachal Pradesh,Asia/Pacific, ,0.48, , ,0.674, , ,0.463, , ,0.354, , ,9.149, , ,2.988, , ,63.796, , ,2147.867, , ,7.672, , , 
IND,India,1997,INDr126,Subnat,Tripura,Asia/Pacific, ,0.502, , ,0.684, , ,0.447, , ,0.413, , ,9.732, , ,4.294, , ,64.452, , ,1924.711, , ,7.563, , , 
IND,India,1997,INDr127,Subnat,Uttaranchal,Asia/Pacific, ,0.621, , ,0.769, , ,0.551, , ,0.566, , ,14.695, , ,4.741, , ,69.964, , ,3841.989, , ,8.254, , , 
IND,India,1997,INDr128,Subnat,Jharkhand,Asia/Pacific, ,0.555, , ,0.75, , ,0.463, , ,0.492, , ,12.968, , ,3.964, , ,68.755, , ,2144.716, , ,7.671, , , 
IND,India,1997,INDr129,Subnat,Chhattisgarh,Asia/Pacific, ,0.555, , ,0.723, , ,0.483, , ,0.489, , ,12.891, , ,3.92, , ,66.967, , ,2448.493, , ,7.803, , , 
IND,India,1997,INDr130,Subnat,Telangana,Asia/Pacific, ,0.617, , ,0.783, , ,0.598, , ,0.502, , ,12.304, , ,4.801, , ,70.927, , ,5254.028, , ,8.567, , , 
IND,India,1997,INDr131,Subnat,Chandigarth,Asia/Pacific, ,0.629, , ,0.817, , ,0.596, , ,0.51, , ,12.479, , ,4.888, , ,73.123, , ,5183.864, , ,8.553, , , 
IND,India,1997,INDr132,Subnat,Dadra and Nagar Haveli,Asia/Pacific, ,0.67, , ,0.802, , ,0.59, , ,0.637, , ,14.549, , ,6.995, , ,72.137, , ,4955.505, , ,8.508, , , 
IND,India,1997,INDr133,Subnat,Puducherry,Asia/Pacific, ,0.717, , ,0.831, , ,0.652, , ,0.68, , ,15.149, , ,7.78, , ,74.039, , ,7483.412, , ,8.92, , , 
IND,India,1997,INDr134,Subnat,Daman and Diu,Asia/Pacific, ,0.651, , ,0.809, , ,0.638, , ,0.534, , ,11.358, , ,6.546, , ,72.599, , ,6813.344, , ,8.827, , , 
IND,India,1997,INDr135,Subnat,Lakshadweep,Asia/Pacific, ,0.692, , ,0.822, , ,0.671, , ,0.6, , ,13.197, , ,6.995, , ,73.426, , ,8511.789, , ,9.049, , , 
IND,India,1997,INDr136,Subnat,Andaman and Nicobar Islands,Asia/Pacific, ,0.682, , ,0.859, , ,0.647, , ,0.572, , ,12.758, , ,6.528, , ,75.81, , ,7260.337, , ,8.89, , , 
IND,India,1997,INDt,National,Total,Asia/Pacific, ,0.471, , ,0.637, , ,0.47, , ,0.349, , ,8.21, , ,3.637, , ,61.388, , ,2249.545, , ,7.718, , , 
